ID,SourceCurrency,DestinationCurrency,SourceAmount
8192,EUR,AUD,2588442.2
8193,EUR,INR,2588758.05
8194,USD,EUR,2589073.9
8195,EUR,AUD,2589389.75
8196,EUR,AUD,2589705.6
8197,EUR,INR,2590021.45
8198,USD,EUR,2590337.3
8199,EUR,AUD,2590653.15
8200,EUR,AUD,2590969
8201,EUR,INR,2591284.85
8202,USD,EUR,2591600.7
8203,EUR,AUD,2591916.55
8204,EUR,AUD,2592232.4
8205,EUR,INR,2592548.25
8206,USD,EUR,2592864.1
8207,EUR,AUD,2593179.95
8208,EUR,AUD,2593495.8
8209,EUR,INR,2593811.65
8210,USD,EUR,2594127.5
8211,EUR,AUD,2594443.35
8212,EUR,AUD,2594759.2
8213,EUR,INR,2595075.05
8214,USD,EUR,2595390.9
8215,EUR,AUD,2595706.75
8216,EUR,AUD,2596022.6
8217,EUR,INR,2596338.45
8218,USD,EUR,2596654.3
8219,EUR,AUD,2596970.15
8220,EUR,AUD,2597286
8221,EUR,INR,2597601.85
8222,USD,EUR,2597917.7
8223,EUR,AUD,2598233.55
8224,EUR,AUD,2598549.4
8225,EUR,INR,2598865.25
8226,USD,EUR,2599181.1
8227,EUR,AUD,2599496.95
8228,EUR,AUD,2599812.8
8229,EUR,INR,2600128.65
8230,USD,EUR,2600444.5
8231,EUR,AUD,2600760.35
8232,EUR,AUD,2601076.2
8233,EUR,INR,2601392.05
8234,USD,EUR,2601707.9
8235,EUR,AUD,2602023.75
8236,EUR,AUD,2602339.6
8237,EUR,INR,2602655.45
8238,USD,EUR,2602971.3
8239,EUR,AUD,2603287.15
8240,EUR,AUD,2603603
8241,EUR,INR,2603918.85
8242,USD,EUR,2604234.7
8243,EUR,AUD,2604550.55
8244,EUR,AUD,2604866.4
8245,EUR,INR,2605182.25
8246,USD,EUR,2605498.1
8247,EUR,AUD,2605813.95
8248,EUR,AUD,2606129.8
8249,EUR,INR,2606445.65
8250,USD,EUR,2606761.5
8251,EUR,AUD,2607077.35
8252,EUR,AUD,2607393.2
8253,EUR,INR,2607709.05
8254,USD,EUR,2608024.9
8255,EUR,AUD,2608340.75
8256,EUR,AUD,2608656.6
8257,EUR,INR,2608972.45
8258,USD,EUR,2609288.3
8259,EUR,AUD,2609604.15
8260,EUR,AUD,2609920
8261,EUR,INR,2610235.85
8262,USD,EUR,2610551.7
8263,EUR,AUD,2610867.55
8264,EUR,AUD,2611183.4
8265,EUR,INR,2611499.25
8266,USD,EUR,2611815.1
8267,EUR,AUD,2612130.95
8268,EUR,AUD,2612446.8
8269,EUR,INR,2612762.65
8270,USD,EUR,2613078.5
8271,EUR,AUD,2613394.35
8272,EUR,AUD,2613710.2
8273,EUR,INR,2614026.05
8274,USD,EUR,2614341.9
8275,EUR,AUD,2614657.75
8276,EUR,AUD,2614973.6
8277,EUR,INR,2615289.45
8278,USD,EUR,2615605.3
8279,EUR,AUD,2615921.15
8280,EUR,AUD,2616237
8281,EUR,INR,2616552.85
8282,USD,EUR,2616868.7
8283,EUR,AUD,2617184.55
8284,EUR,AUD,2617500.4
8285,EUR,INR,2617816.25
8286,USD,EUR,2618132.1
8287,EUR,AUD,2618447.95
8288,EUR,AUD,2618763.8
8289,EUR,INR,2619079.65
8290,USD,EUR,2619395.5
8291,EUR,AUD,2619711.35
8292,EUR,AUD,2620027.2
8293,EUR,INR,2620343.05
8294,USD,EUR,2620658.9
8295,EUR,AUD,2620974.75
8296,EUR,AUD,2621290.6
8297,EUR,INR,2621606.45
8298,USD,EUR,2621922.3
8299,EUR,AUD,2622238.15
8300,EUR,AUD,2622554
8301,EUR,INR,2622869.85
8302,USD,EUR,2623185.7
8303,EUR,AUD,2623501.55
8304,EUR,AUD,2623817.4
8305,EUR,INR,2624133.25
8306,USD,EUR,2624449.1
8307,EUR,AUD,2624764.95
8308,EUR,AUD,2625080.8
8309,EUR,INR,2625396.65
8310,USD,EUR,2625712.5
8311,EUR,AUD,2626028.35
8312,EUR,AUD,2626344.2
8313,EUR,INR,2626660.05
8314,USD,EUR,2626975.9
8315,EUR,AUD,2627291.75
8316,EUR,AUD,2627607.6
8317,EUR,INR,2627923.45
8318,USD,EUR,2628239.3
8319,EUR,AUD,2628555.15
8320,EUR,AUD,2628871
8321,EUR,INR,2629186.85
8322,USD,EUR,2629502.7
8323,EUR,AUD,2629818.55
8324,EUR,AUD,2630134.4
8325,EUR,INR,2630450.25
8326,USD,EUR,2630766.1
8327,EUR,AUD,2631081.95
8328,EUR,AUD,2631397.8
8329,EUR,INR,2631713.65
8330,USD,EUR,2632029.5
8331,EUR,AUD,2632345.35
8332,EUR,AUD,2632661.2
8333,EUR,INR,2632977.05
8334,USD,EUR,2633292.9
8335,EUR,AUD,2633608.75
8336,EUR,AUD,2633924.6
8337,EUR,INR,2634240.45
8338,USD,EUR,2634556.3
8339,EUR,AUD,2634872.15
8340,EUR,AUD,2635188
8341,EUR,INR,2635503.85
8342,USD,EUR,2635819.7
8343,EUR,AUD,2636135.55
8344,EUR,AUD,2636451.4
8345,EUR,INR,2636767.25
8346,USD,EUR,2637083.1
8347,EUR,AUD,2637398.95
8348,EUR,AUD,2637714.8
8349,EUR,INR,2638030.65
8350,USD,EUR,2638346.5
8351,EUR,AUD,2638662.35
8352,EUR,AUD,2638978.2
8353,EUR,INR,2639294.05
8354,USD,EUR,2639609.9
8355,EUR,AUD,2639925.75
8356,EUR,AUD,2640241.6
8357,EUR,INR,2640557.45
8358,USD,EUR,2640873.3
8359,EUR,AUD,2641189.15
8360,EUR,AUD,2641505
8361,EUR,INR,2641820.85
8362,USD,EUR,2642136.7
8363,EUR,AUD,2642452.55
8364,EUR,AUD,2642768.4
8365,EUR,INR,2643084.25
8366,USD,EUR,2643400.1
8367,EUR,AUD,2643715.95
8368,EUR,AUD,2644031.8
8369,EUR,INR,2644347.65
8370,USD,EUR,2644663.5
8371,EUR,AUD,2644979.35
8372,EUR,AUD,2645295.2
8373,EUR,INR,2645611.05
8374,USD,EUR,2645926.9
8375,EUR,AUD,2646242.75
8376,EUR,AUD,2646558.6
8377,EUR,INR,2646874.45
8378,USD,EUR,2647190.3
8379,EUR,AUD,2647506.15
8380,EUR,AUD,2647822
8381,EUR,INR,2648137.85
8382,USD,EUR,2648453.7
8383,EUR,AUD,2648769.55
8384,EUR,AUD,2649085.4
8385,EUR,INR,2649401.25
8386,USD,EUR,2649717.1
8387,EUR,AUD,2650032.95
8388,EUR,AUD,2650348.8
8389,EUR,INR,2650664.65
8390,USD,EUR,2650980.5
8391,EUR,AUD,2651296.35
8392,EUR,AUD,2651612.2
8393,EUR,INR,2651928.05
8394,USD,EUR,2652243.9
8395,EUR,AUD,2652559.75
8396,EUR,AUD,2652875.6
8397,EUR,INR,2653191.45
8398,USD,EUR,2653507.3
8399,EUR,AUD,2653823.15
8400,EUR,AUD,2654139
8401,EUR,INR,2654454.85
8402,USD,EUR,2654770.7
8403,EUR,AUD,2655086.55
8404,EUR,AUD,2655402.4
8405,EUR,INR,2655718.25
8406,USD,EUR,2656034.1
8407,EUR,AUD,2656349.95
8408,EUR,AUD,2656665.8
8409,EUR,INR,2656981.65
8410,USD,EUR,2657297.5
8411,EUR,AUD,2657613.35
8412,EUR,AUD,2657929.2
8413,EUR,INR,2658245.05
8414,USD,EUR,2658560.9
8415,EUR,AUD,2658876.75
8416,EUR,AUD,2659192.6
8417,EUR,INR,2659508.45
8418,USD,EUR,2659824.3
8419,EUR,AUD,2660140.15
8420,EUR,AUD,2660456
8421,EUR,INR,2660771.85
8422,USD,EUR,2661087.7
8423,EUR,AUD,2661403.55
8424,EUR,AUD,2661719.4
8425,EUR,INR,2662035.25
8426,USD,EUR,2662351.1
8427,EUR,AUD,2662666.95
8428,EUR,AUD,2662982.8
8429,EUR,INR,2663298.65
8430,USD,EUR,2663614.5
8431,EUR,AUD,2663930.35
8432,EUR,AUD,2664246.2
8433,EUR,INR,2664562.05
8434,USD,EUR,2664877.9
8435,EUR,AUD,2665193.75
8436,EUR,AUD,2665509.6
8437,EUR,INR,2665825.45
8438,USD,EUR,2666141.3
8439,EUR,AUD,2666457.15
8440,EUR,AUD,2666773
8441,EUR,INR,2667088.85
8442,USD,EUR,2667404.7
8443,EUR,AUD,2667720.55
8444,EUR,AUD,2668036.4
8445,EUR,INR,2668352.25
8446,USD,EUR,2668668.1
8447,EUR,AUD,2668983.95
8448,EUR,AUD,2669299.8
8449,EUR,INR,2669615.65
8450,USD,EUR,2669931.5
8451,EUR,AUD,2670247.35
8452,EUR,AUD,2670563.2
8453,EUR,INR,2670879.05
8454,USD,EUR,2671194.9
8455,EUR,AUD,2671510.75
8456,EUR,AUD,2671826.6
8457,EUR,INR,2672142.45
8458,USD,EUR,2672458.3
8459,EUR,AUD,2672774.15
8460,EUR,AUD,2673090
8461,EUR,INR,2673405.85
8462,USD,EUR,2673721.7
8463,EUR,AUD,2674037.55
8464,EUR,AUD,2674353.4
8465,EUR,INR,2674669.25
8466,USD,EUR,2674985.1
8467,EUR,AUD,2675300.95
8468,EUR,AUD,2675616.8
8469,EUR,INR,2675932.65
8470,USD,EUR,2676248.5
8471,EUR,AUD,2676564.35
8472,EUR,AUD,2676880.2
8473,EUR,INR,2677196.05
8474,USD,EUR,2677511.9
8475,EUR,AUD,2677827.75
8476,EUR,AUD,2678143.6
8477,EUR,INR,2678459.45
8478,USD,EUR,2678775.3
8479,EUR,AUD,2679091.15
8480,EUR,AUD,2679407
8481,EUR,INR,2679722.85
8482,USD,EUR,2680038.7
8483,EUR,AUD,2680354.55
8484,EUR,AUD,2680670.4
8485,EUR,INR,2680986.25
8486,USD,EUR,2681302.1
8487,EUR,AUD,2681617.95
8488,EUR,AUD,2681933.8
8489,EUR,INR,2682249.65
8490,USD,EUR,2682565.5
8491,EUR,AUD,2682881.35
8492,EUR,AUD,2683197.2
8493,EUR,INR,2683513.05
8494,USD,EUR,2683828.9
8495,EUR,AUD,2684144.75
8496,EUR,AUD,2684460.6
8497,EUR,INR,2684776.45
8498,USD,EUR,2685092.3
8499,EUR,AUD,2685408.15
8500,EUR,AUD,2685724
8501,EUR,INR,2686039.85
8502,USD,EUR,2686355.7
8503,EUR,AUD,2686671.55
8504,EUR,AUD,2686987.4
8505,EUR,INR,2687303.25
8506,USD,EUR,2687619.1
8507,EUR,AUD,2687934.95
8508,EUR,AUD,2688250.8
8509,EUR,INR,2688566.65
8510,USD,EUR,2688882.5
8511,EUR,AUD,2689198.35
8512,EUR,AUD,2689514.2
8513,EUR,INR,2689830.05
8514,USD,EUR,2690145.9
8515,EUR,AUD,2690461.75
8516,EUR,AUD,2690777.6
8517,EUR,INR,2691093.45
8518,USD,EUR,2691409.3
8519,EUR,AUD,2691725.15
8520,EUR,AUD,2692041
8521,EUR,INR,2692356.85
8522,USD,EUR,2692672.7
8523,EUR,AUD,2692988.55
8524,EUR,AUD,2693304.4
8525,EUR,INR,2693620.25
8526,USD,EUR,2693936.1
8527,EUR,AUD,2694251.95
8528,EUR,AUD,2694567.8
8529,EUR,INR,2694883.65
8530,USD,EUR,2695199.5
8531,EUR,AUD,2695515.35
8532,EUR,AUD,2695831.2
8533,EUR,INR,2696147.05
8534,USD,EUR,2696462.9
8535,EUR,AUD,2696778.75
8536,EUR,AUD,2697094.6
8537,EUR,INR,2697410.45
8538,USD,EUR,2697726.3
8539,EUR,AUD,2698042.15
8540,EUR,AUD,2698358
8541,EUR,INR,2698673.85
8542,USD,EUR,2698989.7
8543,EUR,AUD,2699305.55
8544,EUR,AUD,2699621.4
8545,EUR,INR,2699937.25
8546,USD,EUR,2700253.1
8547,EUR,AUD,2700568.95
8548,EUR,AUD,2700884.8
8549,EUR,INR,2701200.65
8550,USD,EUR,2701516.5
8551,EUR,AUD,2701832.35
8552,EUR,AUD,2702148.2
8553,EUR,INR,2702464.05
8554,USD,EUR,2702779.9
8555,EUR,AUD,2703095.75
8556,EUR,AUD,2703411.6
8557,EUR,INR,2703727.45
8558,USD,EUR,2704043.3
8559,EUR,AUD,2704359.15
8560,EUR,AUD,2704675
8561,EUR,INR,2704990.85
8562,USD,EUR,2705306.7
8563,EUR,AUD,2705622.55
8564,EUR,AUD,2705938.4
8565,EUR,INR,2706254.25
8566,USD,EUR,2706570.1
8567,EUR,AUD,2706885.95
8568,EUR,AUD,2707201.8
8569,EUR,INR,2707517.65
8570,USD,EUR,2707833.5
8571,EUR,AUD,2708149.35
8572,EUR,AUD,2708465.2
8573,EUR,INR,2708781.05
8574,USD,EUR,2709096.9
8575,EUR,AUD,2709412.75
8576,EUR,AUD,2709728.6
8577,EUR,INR,2710044.45
8578,USD,EUR,2710360.3
8579,EUR,AUD,2710676.15
8580,EUR,AUD,2710992
8581,EUR,INR,2711307.85
8582,USD,EUR,2711623.7
8583,EUR,AUD,2711939.55
8584,EUR,AUD,2712255.4
8585,EUR,INR,2712571.25
8586,USD,EUR,2712887.1
8587,EUR,AUD,2713202.95
8588,EUR,AUD,2713518.8
8589,EUR,INR,2713834.65
8590,USD,EUR,2714150.5
8591,EUR,AUD,2714466.35
8592,EUR,AUD,2714782.2
8593,EUR,INR,2715098.05
8594,USD,EUR,2715413.9
8595,EUR,AUD,2715729.75
8596,EUR,AUD,2716045.6
8597,EUR,INR,2716361.45
8598,USD,EUR,2716677.3
8599,EUR,AUD,2716993.15
8600,EUR,AUD,2717309
8601,EUR,INR,2717624.85
8602,USD,EUR,2717940.7
8603,EUR,AUD,2718256.55
8604,EUR,AUD,2718572.4
8605,EUR,INR,2718888.25
8606,USD,EUR,2719204.1
8607,EUR,AUD,2719519.95
8608,EUR,AUD,2719835.8
8609,EUR,INR,2720151.65
8610,USD,EUR,2720467.5
8611,EUR,AUD,2720783.35
8612,EUR,AUD,2721099.2
8613,EUR,INR,2721415.05
8614,USD,EUR,2721730.9
8615,EUR,AUD,2722046.75
8616,EUR,AUD,2722362.6
8617,EUR,INR,2722678.45
8618,USD,EUR,2722994.3
8619,EUR,AUD,2723310.15
8620,EUR,AUD,2723626
8621,EUR,INR,2723941.85
8622,USD,EUR,2724257.7
8623,EUR,AUD,2724573.55
8624,EUR,AUD,2724889.4
8625,EUR,INR,2725205.25
8626,USD,EUR,2725521.1
8627,EUR,AUD,2725836.95
8628,EUR,AUD,2726152.8
8629,EUR,INR,2726468.65
8630,USD,EUR,2726784.5
8631,EUR,AUD,2727100.35
8632,EUR,AUD,2727416.2
8633,EUR,INR,2727732.05
8634,USD,EUR,2728047.9
8635,EUR,AUD,2728363.75
8636,EUR,AUD,2728679.6
8637,EUR,INR,2728995.45
8638,USD,EUR,2729311.3
8639,EUR,AUD,2729627.15
8640,EUR,AUD,2729943
8641,EUR,INR,2730258.85
8642,USD,EUR,2730574.7
8643,EUR,AUD,2730890.55
8644,EUR,AUD,2731206.4
8645,EUR,INR,2731522.25
8646,USD,EUR,2731838.1
8647,EUR,AUD,2732153.95
8648,EUR,AUD,2732469.8
8649,EUR,INR,2732785.65
8650,USD,EUR,2733101.5
8651,EUR,AUD,2733417.35
8652,EUR,AUD,2733733.2
8653,EUR,INR,2734049.05
8654,USD,EUR,2734364.9
8655,EUR,AUD,2734680.75
8656,EUR,AUD,2734996.6
8657,EUR,INR,2735312.45
8658,USD,EUR,2735628.3
8659,EUR,AUD,2735944.15
8660,EUR,AUD,2736260
8661,EUR,INR,2736575.85
8662,USD,EUR,2736891.7
8663,EUR,AUD,2737207.55
8664,EUR,AUD,2737523.4
8665,EUR,INR,2737839.25
8666,USD,EUR,2738155.1
8667,EUR,AUD,2738470.95
8668,EUR,AUD,2738786.8
8669,EUR,INR,2739102.65
8670,USD,EUR,2739418.5
8671,EUR,AUD,2739734.35
8672,EUR,AUD,2740050.2
8673,EUR,INR,2740366.05
8674,USD,EUR,2740681.9
8675,EUR,AUD,2740997.75
8676,EUR,AUD,2741313.6
8677,EUR,INR,2741629.45
8678,USD,EUR,2741945.3
8679,EUR,AUD,2742261.15
8680,EUR,AUD,2742577
8681,EUR,INR,2742892.85
8682,USD,EUR,2743208.7
8683,EUR,AUD,2743524.55
8684,EUR,AUD,2743840.4
8685,EUR,INR,2744156.25
8686,USD,EUR,2744472.1
8687,EUR,AUD,2744787.95
8688,EUR,AUD,2745103.8
8689,EUR,INR,2745419.65
8690,USD,EUR,2745735.5
8691,EUR,AUD,2746051.35
8692,EUR,AUD,2746367.2
8693,EUR,INR,2746683.05
8694,USD,EUR,2746998.9
8695,EUR,AUD,2747314.75
8696,EUR,AUD,2747630.6
8697,EUR,INR,2747946.45
8698,USD,EUR,2748262.3
8699,EUR,AUD,2748578.15
8700,EUR,AUD,2748894
8701,EUR,INR,2749209.85
8702,USD,EUR,2749525.7
8703,EUR,AUD,2749841.55
8704,EUR,AUD,2750157.4
8705,EUR,INR,2750473.25
8706,USD,EUR,2750789.1
8707,EUR,AUD,2751104.95
8708,EUR,AUD,2751420.8
8709,EUR,INR,2751736.65
8710,USD,EUR,2752052.5
8711,EUR,AUD,2752368.35
8712,EUR,AUD,2752684.2
8713,EUR,INR,2753000.05
8714,USD,EUR,2753315.9
8715,EUR,AUD,2753631.75
8716,EUR,AUD,2753947.6
8717,EUR,INR,2754263.45
8718,USD,EUR,2754579.3
8719,EUR,AUD,2754895.15
8720,EUR,AUD,2755211
8721,EUR,INR,2755526.85
8722,USD,EUR,2755842.7
8723,EUR,AUD,2756158.55
8724,EUR,AUD,2756474.4
8725,EUR,INR,2756790.25
8726,USD,EUR,2757106.1
8727,EUR,AUD,2757421.95
8728,EUR,AUD,2757737.8
8729,EUR,INR,2758053.65
8730,USD,EUR,2758369.5
8731,EUR,AUD,2758685.35
8732,EUR,AUD,2759001.2
8733,EUR,INR,2759317.05
8734,USD,EUR,2759632.9
8735,EUR,AUD,2759948.75
8736,EUR,AUD,2760264.6
8737,EUR,INR,2760580.45
8738,USD,EUR,2760896.3
8739,EUR,AUD,2761212.15
8740,EUR,AUD,2761528
8741,EUR,INR,2761843.85
8742,USD,EUR,2762159.7
8743,EUR,AUD,2762475.55
8744,EUR,AUD,2762791.4
8745,EUR,INR,2763107.25
8746,USD,EUR,2763423.1
8747,EUR,AUD,2763738.95
8748,EUR,AUD,2764054.8
8749,EUR,INR,2764370.65
8750,USD,EUR,2764686.5
8751,EUR,AUD,2765002.35
8752,EUR,AUD,2765318.2
8753,EUR,INR,2765634.05
8754,USD,EUR,2765949.9
8755,EUR,AUD,2766265.75
8756,EUR,AUD,2766581.6
8757,EUR,INR,2766897.45
8758,USD,EUR,2767213.3
8759,EUR,AUD,2767529.15
8760,EUR,AUD,2767845
8761,EUR,INR,2768160.85
8762,USD,EUR,2768476.7
8763,EUR,AUD,2768792.55
8764,EUR,AUD,2769108.4
8765,EUR,INR,2769424.25
8766,USD,EUR,2769740.1
8767,EUR,AUD,2770055.95
8768,EUR,AUD,2770371.8
8769,EUR,INR,2770687.65
8770,USD,EUR,2771003.5
8771,EUR,AUD,2771319.35
8772,EUR,AUD,2771635.2
8773,EUR,INR,2771951.05
8774,USD,EUR,2772266.9
8775,EUR,AUD,2772582.75
8776,EUR,AUD,2772898.6
8777,EUR,INR,2773214.45
8778,USD,EUR,2773530.3
8779,EUR,AUD,2773846.15
8780,EUR,AUD,2774162
8781,EUR,INR,2774477.85
8782,USD,EUR,2774793.7
8783,EUR,AUD,2775109.55
8784,EUR,AUD,2775425.4
8785,EUR,INR,2775741.25
8786,USD,EUR,2776057.1
8787,EUR,AUD,2776372.95
8788,EUR,AUD,2776688.8
8789,EUR,INR,2777004.65
8790,USD,EUR,2777320.5
8791,EUR,AUD,2777636.35
8792,EUR,AUD,2777952.2
8793,EUR,INR,2778268.05
8794,USD,EUR,2778583.9
8795,EUR,AUD,2778899.75
8796,EUR,AUD,2779215.6
8797,EUR,INR,2779531.45
8798,USD,EUR,2779847.3
8799,EUR,AUD,2780163.15
8800,EUR,AUD,2780479
8801,EUR,INR,2780794.85
8802,USD,EUR,2781110.7
8803,EUR,AUD,2781426.55
8804,EUR,AUD,2781742.4
8805,EUR,INR,2782058.25
8806,USD,EUR,2782374.1
8807,EUR,AUD,2782689.95
8808,EUR,AUD,2783005.8
8809,EUR,INR,2783321.65
8810,USD,EUR,2783637.5
8811,EUR,AUD,2783953.35
8812,EUR,AUD,2784269.2
8813,EUR,INR,2784585.05
8814,USD,EUR,2784900.9
8815,EUR,AUD,2785216.75
8816,EUR,AUD,2785532.6
8817,EUR,INR,2785848.45
8818,USD,EUR,2786164.3
8819,EUR,AUD,2786480.15
8820,EUR,AUD,2786796
8821,EUR,INR,2787111.85
8822,USD,EUR,2787427.7
8823,EUR,AUD,2787743.55
8824,EUR,AUD,2788059.4
8825,EUR,INR,2788375.25
8826,USD,EUR,2788691.1
8827,EUR,AUD,2789006.95
8828,EUR,AUD,2789322.8
8829,EUR,INR,2789638.65
8830,USD,EUR,2789954.5
8831,EUR,AUD,2790270.35
8832,EUR,AUD,2790586.2
8833,EUR,INR,2790902.05
8834,USD,EUR,2791217.9
8835,EUR,AUD,2791533.75
8836,EUR,AUD,2791849.6
8837,EUR,INR,2792165.45
8838,USD,EUR,2792481.3
8839,EUR,AUD,2792797.15
8840,EUR,AUD,2793113
8841,EUR,INR,2793428.85
8842,USD,EUR,2793744.7
8843,EUR,AUD,2794060.55
8844,EUR,AUD,2794376.4
8845,EUR,INR,2794692.25
8846,USD,EUR,2795008.1
8847,EUR,AUD,2795323.95
8848,EUR,AUD,2795639.8
8849,EUR,INR,2795955.65
8850,USD,EUR,2796271.5
8851,EUR,AUD,2796587.35
8852,EUR,AUD,2796903.2
8853,EUR,INR,2797219.05
8854,USD,EUR,2797534.9
8855,EUR,AUD,2797850.75
8856,EUR,AUD,2798166.6
8857,EUR,INR,2798482.45
8858,USD,EUR,2798798.3
8859,EUR,AUD,2799114.15
8860,EUR,AUD,2799430
8861,EUR,INR,2799745.85
8862,USD,EUR,2800061.7
8863,EUR,AUD,2800377.55
8864,EUR,AUD,2800693.4
8865,EUR,INR,2801009.25
8866,USD,EUR,2801325.1
8867,EUR,AUD,2801640.95
8868,EUR,AUD,2801956.8
8869,EUR,INR,2802272.65
8870,USD,EUR,2802588.5
8871,EUR,AUD,2802904.35
8872,EUR,AUD,2803220.2
8873,EUR,INR,2803536.05
8874,USD,EUR,2803851.9
8875,EUR,AUD,2804167.75
8876,EUR,AUD,2804483.6
8877,EUR,INR,2804799.45
8878,USD,EUR,2805115.3
8879,EUR,AUD,2805431.15
8880,EUR,AUD,2805747
8881,EUR,INR,2806062.85
8882,USD,EUR,2806378.7
8883,EUR,AUD,2806694.55
8884,EUR,AUD,2807010.4
8885,EUR,INR,2807326.25
8886,USD,EUR,2807642.1
8887,EUR,AUD,2807957.95
8888,EUR,AUD,2808273.8
8889,EUR,INR,2808589.65
8890,USD,EUR,2808905.5
8891,EUR,AUD,2809221.35
8892,EUR,AUD,2809537.2
8893,EUR,INR,2809853.05
8894,USD,EUR,2810168.9
8895,EUR,AUD,2810484.75
8896,EUR,AUD,2810800.6
8897,EUR,INR,2811116.45
8898,USD,EUR,2811432.3
8899,EUR,AUD,2811748.15
8900,EUR,AUD,2812064
8901,EUR,INR,2812379.85
8902,USD,EUR,2812695.7
8903,EUR,AUD,2813011.55
8904,EUR,AUD,2813327.4
8905,EUR,INR,2813643.25
8906,USD,EUR,2813959.1
8907,EUR,AUD,2814274.95
8908,EUR,AUD,2814590.8
8909,EUR,INR,2814906.65
8910,USD,EUR,2815222.5
8911,EUR,AUD,2815538.35
8912,EUR,AUD,2815854.2
8913,EUR,INR,2816170.05
8914,USD,EUR,2816485.9
8915,EUR,AUD,2816801.75
8916,EUR,AUD,2817117.6
8917,EUR,INR,2817433.45
8918,USD,EUR,2817749.3
8919,EUR,AUD,2818065.15
8920,EUR,AUD,2818381
8921,EUR,INR,2818696.85
8922,USD,EUR,2819012.7
8923,EUR,AUD,2819328.55
8924,EUR,AUD,2819644.4
8925,EUR,INR,2819960.25
8926,USD,EUR,2820276.1
8927,EUR,AUD,2820591.95
8928,EUR,AUD,2820907.8
8929,EUR,INR,2821223.65
8930,USD,EUR,2821539.5
8931,EUR,AUD,2821855.35
8932,EUR,AUD,2822171.2
8933,EUR,INR,2822487.05
8934,USD,EUR,2822802.9
8935,EUR,AUD,2823118.75
8936,EUR,AUD,2823434.6
8937,EUR,INR,2823750.45
8938,USD,EUR,2824066.3
8939,EUR,AUD,2824382.15
8940,EUR,AUD,2824698
8941,EUR,INR,2825013.85
8942,USD,EUR,2825329.7
8943,EUR,AUD,2825645.55
8944,EUR,AUD,2825961.4
8945,EUR,INR,2826277.25
8946,USD,EUR,2826593.1
8947,EUR,AUD,2826908.95
8948,EUR,AUD,2827224.8
8949,EUR,INR,2827540.65
8950,USD,EUR,2827856.5
8951,EUR,AUD,2828172.35
8952,EUR,AUD,2828488.2
8953,EUR,INR,2828804.05
8954,USD,EUR,2829119.9
8955,EUR,AUD,2829435.75
8956,EUR,AUD,2829751.6
8957,EUR,INR,2830067.45
8958,USD,EUR,2830383.3
8959,EUR,AUD,2830699.15
8960,EUR,AUD,2831015
8961,EUR,INR,2831330.85
8962,USD,EUR,2831646.7
8963,EUR,AUD,2831962.55
8964,EUR,AUD,2832278.4
8965,EUR,INR,2832594.25
8966,USD,EUR,2832910.1
8967,EUR,AUD,2833225.95
8968,EUR,AUD,2833541.8
8969,EUR,INR,2833857.65
8970,USD,EUR,2834173.5
8971,EUR,AUD,2834489.35
8972,EUR,AUD,2834805.2
8973,EUR,INR,2835121.05
8974,USD,EUR,2835436.9
8975,EUR,AUD,2835752.75
8976,EUR,AUD,2836068.6
8977,EUR,INR,2836384.45
8978,USD,EUR,2836700.3
8979,EUR,AUD,2837016.15
8980,EUR,AUD,2837332
8981,EUR,INR,2837647.85
8982,USD,EUR,2837963.7
8983,EUR,AUD,2838279.55
8984,EUR,AUD,2838595.4
8985,EUR,INR,2838911.25
8986,USD,EUR,2839227.1
8987,EUR,AUD,2839542.95
8988,EUR,AUD,2839858.8
8989,EUR,INR,2840174.65
8990,USD,EUR,2840490.5
8991,EUR,AUD,2840806.35
8992,EUR,AUD,2841122.2
8993,EUR,INR,2841438.05
8994,USD,EUR,2841753.9
8995,EUR,AUD,2842069.75
8996,EUR,AUD,2842385.6
8997,EUR,INR,2842701.45
8998,USD,EUR,2843017.3
8999,EUR,AUD,2843333.15
9000,EUR,AUD,2843649
9001,EUR,INR,2843964.85
9002,USD,EUR,2844280.7
9003,EUR,AUD,2844596.55
9004,EUR,AUD,2844912.4
9005,EUR,INR,2845228.25
9006,USD,EUR,2845544.1
9007,EUR,AUD,2845859.95
9008,EUR,AUD,2846175.8
9009,EUR,INR,2846491.65
9010,USD,EUR,2846807.5
9011,EUR,AUD,2847123.35
9012,EUR,AUD,2847439.2
9013,EUR,INR,2847755.05
9014,USD,EUR,2848070.9
9015,EUR,AUD,2848386.75
9016,EUR,AUD,2848702.6
9017,EUR,INR,2849018.45
9018,USD,EUR,2849334.3
9019,EUR,AUD,2849650.15
9020,EUR,AUD,2849966
9021,EUR,INR,2850281.85
9022,USD,EUR,2850597.7
9023,EUR,AUD,2850913.55
9024,EUR,AUD,2851229.4
9025,EUR,INR,2851545.25
9026,USD,EUR,2851861.1
9027,EUR,AUD,2852176.95
9028,EUR,AUD,2852492.8
9029,EUR,INR,2852808.65
9030,USD,EUR,2853124.5
9031,EUR,AUD,2853440.35
9032,EUR,AUD,2853756.2
9033,EUR,INR,2854072.05
9034,USD,EUR,2854387.9
9035,EUR,AUD,2854703.75
9036,EUR,AUD,2855019.6
9037,EUR,INR,2855335.45
9038,USD,EUR,2855651.3
9039,EUR,AUD,2855967.15
9040,EUR,AUD,2856283
9041,EUR,INR,2856598.85
9042,USD,EUR,2856914.7
9043,EUR,AUD,2857230.55
